price,bedrooms,bathrooms,sqft_living,floors,year_built,zipcode
405300,3,3,2390,1,1983,98056
560000,3,2,2060,2,1984,98074
980000,4,4,3250,2,1944,98004
260000,3,2,1100,1,1984,98042
760000,4,3,2430,1,1965,98115
405000,3,3,3170,2,1995,98023
429900,4,3,2640,2,1987,98058
341500,3,2,1130,1,1961,98056
465250,5,2,1940,2,1957,98177
450000,2,2,1100,2,1912,98117
390000,3,1,1200,1,1955,98006
420000,3,2,2000,1,1963,98008
269950,3,3,1890,2,2002,98168
493000,4,2,1910,1,1910,98122
370000,4,3,2710,2,1998,98092
2.25E+06,5,4,4860,2,1905,98112
305000,3,1,1250,1,1967,98059
400000,3,2,1590,2,1938,98034
320000,3,2,1240,2,2009,98133
715000,4,1,2000,2,1911,98103
650000,6,3,3610,2,1966,98008
218000,5,2,1930,1,1966,98023
500000,2,1,1280,1,1964,98117
460000,4,2,2090,1,1984,98027
232500,3,2,1940,1,1969,98003
408200,3,3,1800,2,1990,98106
522000,3,2,1730,1,1980,98052
675000,4,3,2810,2,1982,98074
1.36E+06,4,4,3550,1,1999,98006
249950,4,1,1330,2,1952,98168
210000,2,1,750,1,1950,98168
429950,4,1,1760,1,1947,98133
737500,4,3,3200,2,1993,98053
710000,4,2,1740,1,1958,98033
470000,3,3,2100,2,1999,98065
1.10E+06,4,4,4270,1,1993,98077
650000,3,2,1340,2,1913,98103
1.22E+06,4,3,3190,1,1967,98006
422120,3,3,1630,2,1987,98034
625000,5,3,2990,2,2007,98011
385200,4,1,1550,2,1954,98126
500000,3,2,1690,2,1989,98029
308000,4,2,1960,2,1989,98042
565000,3,3,2390,1,1977,98006
581000,3,3,2600,2,2004,98053
361000,3,2,1950,1,1999,98042
345000,3,1,1250,1,1964,98008
419000,2,2,1180,2,2008,98122
347000,3,3,1680,2,2004,98056
625000,4,2,2220,2,1989,98075
2.40E+06,4,4,4890,2,1999,98040
135000,2,1,1220,1,1914,98010
310000,3,2,1150,2,1988,98029
250000,2,2,1130,1,1941,98030
682000,5,3,2760,2,2005,98059
246500,3,2,1430,1,1992,98022
325000,3,1,1490,2,1932,98092
310950,4,3,2030,2,2004,98031
1.10E+06,3,2,3010,2,1931,98199
287500,3,1,1810,1,1954,98133
431000,3,1,1810,1,1954,98133
226000,3,1,970,1,1968,98118
825000,3,2,2010,2,1926,98103
175000,4,1,1300,2,1947,98168
465750,3,2,1260,1,1959,98008
659000,4,2,2610,2,1983,98075
595000,3,2,1910,1,1941,98115
350000,3,2,1780,2,1987,98058
270000,4,2,1900,1,1975,98023
662500,6,2,2450,1,1957,98008
305000,2,1,1960,2,1936,98001
324500,3,2,1920,1,1977,98023
430000,2,2,1350,1,2004,98053
419950,2,2,1350,1,2004,98053
285000,4,2,2510,1,1962,98032
332000,4,3,2470,2,2002,98092
282000,4,2,1660,1,1956,98168
320000,3,1,1340,1,1987,98133
428750,3,1,1620,2,1911,98006
330000,3,2,2300,2,1977,98022
456500,4,4,2000,3,2008,98177
352000,3,2,1640,1,1972,98059
664000,4,2,1530,2,1912,98105
628000,3,2,4000,1,1987,98011
512000,3,2,1610,1,1977,98052
254000,3,2,2070,1,1969,98023
535800,4,3,1900,2,1994,98029
287653,3,1,1050,1,1960,98038
438000,3,3,1520,2,2006,98136
450000,4,2,2390,1,1949,98028
327000,5,3,2400,2,1998,98092
370500,4,3,1790,2,2005,98059
265000,3,3,1720,2,1993,98038
450000,4,3,2980,1,1979,98056
425000,3,1,1520,2,1988,98027
166600,3,2,1150,1,1977,98042
245000,1,1,380,1,1963,98168
565000,3,1,910,1,1951,98115
539900,3,2,1650,1,1976,98033
910000,3,4,2480,2,2010,98144
280000,4,3,2050,2,1990,98092
275000,3,2,1420,2,1989,98038
467000,3,3,3460,2,2001,98056
457500,3,3,1500,2,1996,98029
381156,2,1,1320,1,1908,98118
289999,5,3,2180,1,1977,98092
642450,3,2,1830,1,1919,98144
469950,3,2,1620,1,1962,98007
795000,3,2,2920,1,1975,98033
785000,4,3,3300,2,1984,98074
860000,3,2,3060,2,1983,98006
1.10E+06,0,0,3064,4,1990,98102
147500,3,1,1530,1,1959,98031
390000,3,2,1910,1,1978,98011
229000,3,1,1020,1,1954,98198
185000,3,1,1150,1,1932,98168
414900,3,2,1260,1,1941,98115
200000,4,2,1920,1,1914,98136
225000,4,2,1800,1,1969,98092
720000,3,2,2040,2,1924,98105
930000,4,3,2200,2,1908,98119
600000,3,1,940,1,1945,98004
700000,5,3,2400,2,1928,98122
466000,2,2,1140,3,2005,98103
374000,3,2,1330,1,1976,98011
480000,3,3,1940,2,1994,98072
740000,3,3,3000,2,1995,98053
1.01E+06,4,1,1820,2,1923,98102
395000,4,3,2910,2,2002,98042
340000,2,1,1090,1,1954,98106
209000,3,2,1230,2,2003,98106
431650,5,3,1710,2,1962,98007
980000,5,3,3160,1,1971,98040
660000,3,3,2680,2,1993,98077
730000,4,2,2190,2,1977,98033
291500,3,2,1260,1,1988,98042
905000,4,4,2970,2,1997,98040
800000,4,3,2570,2,1993,98077
839900,4,4,3810,1,2013,98056
200000,1,2,1010,2,2007,98126
300000,3,2,1480,1,1979,98058
530000,3,2,1250,2,1942,98115
314950,3,2,1654,2,1995,98038
255000,3,2,1410,1,1960,98031
550000,5,3,2160,1,1950,98144
435000,3,1,1400,1,1917,98136
234000,3,2,1420,1,1966,98002
615000,4,2,2500,1,1975,98052
389000,3,2,2180,1,1938,98001
384000,4,2,2100,1,1955,98106
324000,3,3,1750,2,1994,98055
645000,3,2,2070,1,1946,98115
570000,3,3,1570,2,2007,98107
324000,3,3,1920,2,1999,98031
270000,2,1,1000,1,1943,98106
290000,5,2,2120,2,1962,98058
250000,3,2,1440,1,1965,98198
342000,3,2,1660,2,1990,98014
255000,3,2,1340,1,1958,98188
800000,3,2,2380,1,1972,98040
451000,3,2,1560,2,1926,98126
990000,4,3,2780,1,1967,98033
288400,4,3,1860,1,1983,98031
420000,3,2,2390,2,1920,98118
359000,2,3,1370,2,2009,98133
390000,4,3,2570,1,1988,98058
300000,3,3,1320,2,2005,98118
545000,5,3,2520,1,1981,98034
212644,3,1,1570,2,1922,98010
299900,3,2,1560,1,1985,98092
891000,4,2,2330,2,1925,98117
1.20E+06,3,2,3660,1,1947,98117
378000,4,3,2790,2,2004,98038
299995,2,1,1060,1,1951,98155
253000,3,3,2020,1,1994,98042
350000,3,2,1580,1,1979,98024
565000,4,3,2020,2,1900,98107
315000,2,1,970,1,1908,98118
570000,4,3,1490,2,1915,98136
971000,5,4,4390,2,2005,98125
915000,5,3,2750,2,1910,98112
419000,4,2,2150,1,1950,98166
260000,4,2,1810,1,1977,98023
775000,3,2,1640,2,1946,98004
369950,3,1,2430,1,1977,98045
1.03E+06,3,3,3680,2,1994,98006
435000,5,1,1410,2,1929,98118
601000,3,2,1330,1,1958,98125
460500,3,1,1490,1,1963,98033
720000,3,3,2020,3,2000,98103
851000,4,3,3130,2,1996,98075
550000,4,3,2670,2,1916,98126
700000,4,1,1980,2,1920,98103
323000,3,2,2100,1,1963,98042
345500,3,1,1350,1,1944,98177
378000,4,2,2140,1,1959,98118
650000,4,2,2208,3,1917,98116
385000,3,2,1010,1,1982,98074
425000,2,1,970,1,1910,98102
210000,4,2,1520,2,1920,98022
630000,4,3,2740,2,1993,98077
335000,3,2,1570,1,1953,98146
249900,3,2,1380,1,1939,98001
582800,4,3,2550,1,1986,98074
440000,3,2,1560,1,1983,98034
752500,4,2,2360,2,1974,98033
532500,3,2,1330,2,1909,98116
265000,3,1,1070,1,1950,98198
397500,3,1,1510,1,1961,98125
524250,3,3,1710,2,1999,98029
765000,4,3,2790,2,1996,98027
648000,4,3,2620,2,2001,98074
469500,5,3,2970,1,1969,98031
237500,3,2,1050,1,1975,98023
216000,3,1,1280,1,1956,98003
427200,3,1,1030,1,1963,98056
280000,3,2,1900,1,1977,98055
718000,5,3,3070,1,1968,98006
420000,2,3,1760,2,2010,98065
379000,2,1,930,1,1952,98117
326100,2,1,880,1,1942,98177
535000,3,3,1360,3,2003,98115
283000,4,3,2130,1,1992,98022
260000,3,1,1480,2,1940,98168
399000,4,1,1500,2,1951,98126
484950,3,2,1670,2,1987,98029
640000,4,2,2060,1,1960,98005
585000,4,3,2160,1,1952,98115
645000,4,2,2780,1,1955,98125
253000,3,2,1490,1,1988,98003
178500,2,1,740,1,1953,98146
291000,4,3,1860,2,1991,98038
239950,3,1,1900,2,1942,98001
553500,2,1,850,1,1922,98105
189950,2,1,1030,1,1981,98038
415000,2,1,1050,1,1943,98001
700000,4,2,1830,2,1908,98105
270000,3,2,1560,1,1967,98058
258000,4,2,1730,1,1977,98023
530000,3,3,1930,2,2005,98125
245000,3,2,1422,2,2012,98092
563000,3,2,1380,2,1917,98117
515000,3,3,2430,2,2001,98065
325000,4,3,2610,2,1987,98023
540000,3,2,2000,2,1996,98024
280300,2,1,920,1,1949,98103
460000,4,2,1750,2,1926,98117
475000,3,2,2020,1,1981,98072
900000,4,2,2460,1,1957,98007
538200,4,3,1780,1,1964,98008
429000,2,1,1080,1,1922,98122
164808,3,1,1250,1,1980,98178
520000,4,2,1870,2,1977,98052
475000,3,2,1700,1,1977,98125
283000,4,2,1480,1,1942,98168
321500,4,3,1930,2,2000,98030
840000,4,3,3130,2,1993,98077
287000,3,2,1370,2,1992,98038
375000,3,2,960,1,1962,98052
349500,3,2,1260,1,1969,98034
446450,3,2,1480,1,1960,98126
315000,4,3,1930,2,1992,98031
271310,2,1,870,2,1906,98144
315000,4,1,1300,2,1953,98133
245000,3,2,1490,1,1990,98030
543115,2,1,1380,1,1947,98199
900000,4,2,1190,2,1945,98117
2.45E+06,4,4,4250,2,2008,98144
554000,2,2,1920,1,2003,98053
207000,3,1,1980,1,1943,98001
768000,3,3,3220,2,1981,98006
980000,4,3,3680,1,1967,98199
395000,5,3,2070,1,1962,98146
415000,3,2,1480,2,1995,98103
380000,4,3,2000,2,2003,98038
566000,3,3,1560,2,1999,98075
218500,2,1,1600,1,1949,98002
550000,4,3,1940,1,1976,98052
512031,3,2,1540,1,1920,98117
197500,2,1,820,1,1950,98055
470000,3,2,1780,1,1977,98033
590000,3,2,1560,1,1981,98053
465000,4,2,2210,1,1977,98011
499000,2,2,2040,1,1968,98027
515000,3,2,1920,1,1972,98006
716500,3,2,1930,1,1936,98105
410000,3,2,1700,1,1944,98199
850000,4,3,3450,2,1994,98136
1.05E+06,4,3,3440,2,1983,98033
648000,4,3,2380,2,1992,98075
620000,4,2,2400,2,1929,98117
257000,4,2,1900,2,1922,98010
379000,3,1,1140,1,1963,98034
699000,3,2,1670,1,1952,98199
528000,4,2,1910,1,1960,98125
425000,3,2,1560,1,1974,98056
249500,2,2,1500,1,1963,98042
1.04E+06,5,3,4475,2,2014,98053
790000,4,3,2840,1,1961,98136
399950,3,1,1020,1,1969,98027
275000,3,2,1410,1,1953,98133
550000,3,1,1520,2,1912,98109
140000,1,1,730,1,1926,98055
250000,3,1,1190,1,1954,98108
318000,3,2,1410,2,1988,98198
505000,2,1,1240,1,1962,98075
470500,5,3,2500,1,1966,98006
360000,3,1,1050,2,1954,98125
1.24E+06,4,3,2680,1,1962,98006
986000,3,3,2380,1,1964,98136
515000,2,1,1060,1,1906,98112
320000,3,2,2300,1,1939,98168
310000,4,3,2010,1,1951,98178
356700,2,1,1090,1,1942,98126
775000,4,2,2320,1,1956,98199
325000,3,1,1040,1,1951,98133
208000,4,3,1810,2,1962,98198
825000,2,1,1150,1,1908,98178
515000,3,3,2360,1,1990,98003
490000,3,2,1970,2,1929,98122
675000,4,3,2690,1,1954,98166
360000,4,3,2080,1,1962,98144
550000,4,3,2080,1,1962,98144
225000,3,2,1370,1,1962,98168
500000,3,3,3410,2,1967,98058
385000,4,2,1850,1,1969,98059
837700,5,3,3010,2,1994,98052
448000,3,2,1530,2,2003,98053
1.90E+06,4,3,3680,2,1946,98004
575000,4,2,2810,1,1954,98136
430000,3,2,1810,1,1976,98034
435000,3,3,1560,2,2002,98053
241000,3,1,1010,1,1973,98092
453500,2,2,1000,1,1924,98109
285000,2,2,990,3,2001,98133
151000,2,1,720,1,1942,98056
1.57E+06,5,5,6070,2,2004,98059
631000,5,2,2270,2,1905,98122
285000,2,3,1380,2,2011,98126
195000,3,1,1260,1,1959,98023
817500,4,3,2910,2,1987,98075
550000,3,2,1810,1,1960,98007
1.13E+06,4,3,3160,2,1995,98033
609850,2,3,1910,3,2002,98119
200000,3,1,1230,1,1947,98106
367000,4,3,2960,2,2006,98038
285167,3,2,2200,2,1988,98092
275000,2,2,1270,1,1947,98003
350900,4,3,2540,2,1992,98030
660000,4,3,3030,2,1988,98029
525000,3,2,1520,1,1957,98008
262000,4,3,1560,2,1997,98168
690000,2,1,970,1,1907,98103
624000,5,4,3570,2,2005,98019
353000,3,1,1350,1,1947,98125
552500,4,4,3710,2,2002,98056
224500,4,1,1430,2,1983,98092
239000,3,1,940,1,1950,98146
975000,5,5,4300,2,2004,98029
1.20E+06,4,2,3990,2,2006,98059
505000,3,1,1380,2,1910,98112
302000,4,2,2020,1,1963,98059
170000,3,1,1480,1,1944,98106
195000,2,1,1190,1,1910,98027
272000,5,2,2550,1,1959,98056
369000,5,2,2550,1,1959,98056
332500,3,2,1500,1,1953,98125
515000,3,3,3000,1,1963,98008
269000,3,1,1690,1,1967,98178
1.28E+06,4,4,4390,1,1994,98059
303000,3,3,1560,2,1985,98055
420000,7,3,2940,1,1977,98155
400000,3,1,1130,1,1941,98117
225000,3,1,1020,1,1987,98022
219000,2,2,1310,2,2004,98038
605000,3,3,2570,2,1989,98011
625000,4,2,2020,1,1942,98115
380000,5,2,1680,1,1906,98144
620000,4,2,1770,2,1962,98007
687500,4,3,3190,2,1994,98075
225500,4,2,1440,1,1962,98058
252500,3,2,1150,1,1956,98178
510000,3,3,1860,2,1994,98029
510000,4,3,2430,2,2003,98155
725000,3,3,1940,2,1906,98109
75000,1,0,670,1,1966,98022
492000,2,1,880,1,1927,98103
425000,4,3,1930,1,1977,98072
1.96E+06,4,3,3120,1,1963,98034
298900,3,3,1830,2,1994,98092
699000,4,3,3230,2,1987,98027
310000,2,1,700,1,1918,98103
350000,3,2,1010,1,1961,98033
790000,4,2,2460,1,1961,98178
305000,4,3,2230,2,2003,98031
315000,3,3,1570,2,2003,98118
267500,5,4,2390,2,1977,98042
1.75E+06,4,3,3460,2,1950,98115
435000,6,4,2400,2,1987,98034
482500,6,5,2940,2,1966,98034
5.11E+06,5,5,8010,2,1999,98033
439995,3,2,1570,1,1959,98133
460000,3,3,1520,1,1967,98034
194000,3,1,1070,1,1971,98023
290000,2,1,440,1,1943,98070
274700,4,2,2440,1,1963,98031
900000,4,3,2660,2,1910,98105
1.15E+06,4,4,4460,2,2001,98053
605000,3,3,2010,2,2008,98027
359000,3,3,1450,2,2004,98065
903000,2,2,1140,1,1947,98004
505000,3,2,1500,2,2002,98107
565000,3,3,2500,2,1990,98072
585000,2,2,1280,1,1955,98118
328000,4,3,3380,2,1990,98198
749950,4,3,2910,1,1957,98177
826000,4,3,3060,2,2006,98027
535000,3,1,1330,1,1977,98024
925000,4,3,3300,2,1991,98029
875000,3,4,3250,2,2001,98136
902000,4,2,2530,1,1976,98006
423000,3,1,1830,1,1951,98133
235000,3,1,1170,1,1968,98059
545000,2,2,2930,1,1980,98070
343000,2,1,1230,1,1961,98133
334950,3,3,1620,2,2002,98058
405000,3,2,1760,1,1956,98118
220000,4,1,1440,1,1959,98188
173000,2,1,1740,1,1947,98168
655000,3,1,1270,2,1906,98119
406000,2,1,880,1,1924,98115
632000,6,3,2560,1,1961,98125
357000,5,3,1540,1,1990,98106
361000,3,2,1150,1,1964,98014
277000,2,1,770,1,1948,98155
630000,4,4,4610,1,1980,98027
254000,3,3,1850,2,2003,98042
472800,3,2,1840,1,1961,98006
263000,3,2,1490,1,1913,98118
510000,3,2,1490,1,1913,98118
179950,3,1,960,1,1952,98003
525000,4,2,1580,1,1973,98027
479000,3,3,1260,3,2008,98109
651000,3,2,1940,1,1940,98116
949000,4,2,2490,1,1958,98033
392400,5,3,2520,2,1942,98155
585000,4,2,1760,1,1950,98115
460000,4,3,4190,2,2004,98058
470000,3,1,1170,1,1951,98199
245000,3,3,1600,2,2003,98038
500000,4,2,2760,2,1978,98155
455000,3,3,2090,2,1989,98011
485500,4,3,2320,2,1999,98065
1.88E+06,5,3,4110,2,1921,98122
199900,4,2,1790,1,1944,98001
307000,3,2,1410,1,1982,98014
475000,4,4,3660,2,1994,98023
330000,4,3,2180,1,1972,98011
130000,3,1,1110,1,1960,98033
240000,4,2,1880,1,1946,98001
735000,4,3,2820,2,2013,98118
365000,4,3,1570,1,1972,98155
234000,3,2,1200,1,1968,98042
211000,4,2,1710,2,1970,98031
680000,6,4,3000,2,1969,98118
457000,4,3,2800,2,2002,98038
349000,3,2,1640,2,1989,98034
360000,3,3,2030,1,1979,98108
350000,4,3,2530,2,1998,98042
208000,3,1,990,1,1960,98002
250275,2,1,790,1,1942,98166
435000,2,1,790,1,1942,98166
270000,3,2,1800,1,1984,98030
438000,3,2,1650,1,1961,98028
659000,4,2,1980,2,1938,98072
645000,4,3,2340,1,1974,98126
685100,4,3,2790,2,1999,98074
350000,7,3,2800,1,1963,98056
375000,2,1,1840,1,1955,98072
170000,3,2,1350,1,1966,98092
880000,4,3,3030,3,2005,98117
410500,4,3,1980,2,2008,98014
780000,4,3,3690,2,1996,98075
1.23E+06,5,5,3732,3,2001,98112
449000,2,2,1510,1,2005,98053
546000,3,2,2000,1,1921,98117
317000,3,2,1760,1,1977,98058
276900,3,1,1270,1,1958,98056
399000,5,2,2620,1,1965,98133
495000,5,3,2630,1,1976,98027
258000,3,2,2270,1,1978,98023
600000,2,3,2410,1,1912,98024
265000,3,3,1120,3,1999,98103
321000,5,3,3030,1,1978,98032
682000,5,2,2120,2,1910,98109
295700,4,3,1720,2,2000,98092
609000,4,3,2150,2,1985,98052
995000,3,5,4380,2,1968,98166
530000,3,2,2010,2,1986,98029
614000,5,3,3150,2,1907,98118
390000,3,3,2500,1,1986,98092
467000,3,3,1690,2,2004,98053
484000,6,3,3300,1,1980,98059
340000,3,3,1240,3,2003,98103
302495,3,3,2200,2,1994,98030
532500,3,2,1620,1,1927,98117
441500,3,3,2420,2,1993,98059
470000,4,3,2680,1,1967,98198
745000,3,2,1490,1,1947,98004
590000,3,3,2400,1,1996,98058
320000,3,2,2300,1,1942,98133
363000,2,2,920,2,2009,98144
747500,4,2,2350,2,1977,98028
750000,2,3,2630,2,2003,98053
831000,4,3,2170,2,1982,98112
403000,3,3,1700,2,2004,98065
445000,3,3,2470,2,2005,98056
345000,3,1,1250,1,1970,98072
1.90E+06,4,3,4280,2,1947,98004
371025,3,2,1530,1,1977,98011
355000,2,1,960,1,1916,98136
270000,3,1,1240,1,1972,98058
425000,4,3,2440,2,1957,98198
364808,3,2,2320,1,1967,98058
320000,3,2,1580,1,1981,98058
325000,4,3,2963,2,2006,98030
350000,3,2,2470,2,1984,98058
170000,3,2,1370,1,1947,98168
255000,2,1,960,1,1984,98070
550000,3,1,1130,1,1947,98117
835000,4,4,4930,2,2005,98092
420000,3,1,1150,1,1946,98116
925000,4,3,2190,3,1958,98040
389250,2,2,1490,1,1956,98126
748000,3,3,2600,1,2004,98033
284000,3,2,1530,1,1988,98042
588000,4,2,1680,1,1950,98115
372500,3,2,1680,1,1963,98133
285000,4,3,1900,2,1988,98042
360000,3,1,1570,1,1954,98177
275000,3,1,1370,1,1930,98024
428000,2,2,1350,1,2003,98053
847000,6,3,3010,2,1969,98177
316000,3,1,1010,1,1977,98019
375000,3,3,2050,2,2000,98003
533000,3,1,1670,1,1967,98115
556000,5,3,3840,2,1991,98023
225000,4,2,2220,1,1966,98042
537250,4,3,2590,1,1978,98155
255000,3,1,1180,1,1967,98058
530000,4,3,2950,2,2006,98059
5.30E+06,6,6,7390,2,1991,98040
595000,3,3,2150,2,1996,98014
548000,4,2,2100,1,1958,98008
234975,3,2,1650,1,1980,98092
600000,3,2,1620,3,2005,98102
432000,4,1,1750,1,1967,98072
455000,3,2,1380,2,1986,98034
279950,3,2,1510,1,1965,98155
267500,3,2,1600,1,1963,98030
620000,4,3,1840,2,2000,98038
110000,2,1,830,1,1943,98166
625000,3,4,1810,2,2009,98122
389000,2,1,910,1,1952,98115
1.20E+06,4,2,2120,2,1905,98112
788500,4,2,2510,2,1977,98027
567000,5,2,2100,1,1974,98033
515000,2,2,2690,1,1987,98023
605000,4,3,2430,1,1968,98155
430000,4,4,2452,2,1936,98055
805000,2,2,1550,1,1920,98199
567500,3,3,2080,2,1999,98074
647500,3,2,1290,1,1916,98144
495000,2,2,1850,3,1903,98122
825000,4,3,3370,2,2006,98027
435000,4,2,2730,2,1987,98058
445950,3,2,1300,1,1968,98034
960000,5,3,3040,2,1993,98006
780000,4,3,2440,2,1929,98103
274500,3,2,1720,1,1969,98023
729953,5,3,3230,2,1909,98133
464950,3,2,1200,2,2008,98109
620000,4,2,2350,1,1959,98005
735000,4,4,3100,2,2005,98075
450000,4,2,2040,1,1959,98133
450000,4,1,2000,2,1916,98118
842500,4,3,2160,3,1902,98122
360000,3,2,1970,1,1979,98058
585000,3,3,2270,2,1998,98070
461000,3,2,1850,1,1977,98033
345000,2,1,1350,1,1949,98126
1.08E+06,3,3,3280,1,1970,98115
643000,4,3,2270,2,1988,98029
690000,4,3,2820,2,1990,98074
282000,4,1,1200,2,1949,98155
549000,3,2,2000,1,1951,98117
815000,3,2,2310,2,1926,98199
2.20E+06,5,4,4640,2,1952,98052
700000,3,2,2330,2,1984,98052
933399,3,3,3940,2,1992,98052
290000,3,1,1440,1,1967,98055
372000,4,2,1960,1,1979,98045
450000,2,2,1250,1,1920,98103
303700,3,3,1981,2,2010,98030
672000,4,3,2440,2,1989,98029
334000,4,2,1150,2,1970,98034
260000,2,1,1120,1,1944,98178
749950,3,2,1800,1,1941,98119
330000,4,2,2380,2,1984,98022
830000,5,3,2920,2,1960,98103
1.13E+06,3,2,2790,1,2006,98166
320000,3,1,1560,1,1948,98155
260000,2,1,1550,2,1920,98038
225000,3,2,1700,1,1945,98146
279200,1,1,640,1,1939,98117
520000,4,4,2680,2,1942,98125
505000,3,3,1860,2,1987,98029
234000,3,2,1490,1,1975,98042
503000,4,3,2470,2,2005,98155
606000,4,2,2390,1,1979,98033
433500,3,1,1230,1,1937,98115
250000,3,2,2840,1,1951,98056
719000,3,3,2120,2,1984,98006
381000,3,2,1770,1,1959,98166
199950,2,2,870,1,1946,98001
275000,1,1,1170,1,1962,98022
651000,4,3,2740,2,1993,98074
439000,2,1,1050,1,1949,98115
325000,2,1,1130,1,1955,98146
490000,2,1,880,1,1938,98115
519900,4,3,2403,2,1999,98028
545000,4,3,3410,2,1984,98038
1.06E+06,4,4,5320,2,2003,98075
542000,4,2,1900,1,1955,98006
465000,4,2,1810,2,1961,98077
408000,2,2,1200,1,2006,98053
292000,4,3,2060,2,2000,98030
330000,2,1,520,1,1924,98010
280000,2,1,910,1,1942,98106
658588,3,2,2560,2,1986,98027
635000,4,2,1920,1,1969,98005
439000,4,2,2240,2,1978,98011
300000,3,3,1260,2,1999,98059
345000,3,2,1360,1,1960,98198
283500,4,2,2100,2,1978,98055
425000,2,1,2110,2,1911,98103
685000,3,2,2210,1,1974,98033
750000,3,3,2360,2,1983,98006
245000,4,2,1280,1,1960,98178
585444,6,4,2740,1,1962,98144
706000,4,3,2740,2,2009,98033
445000,4,2,2630,2,1944,98146
241000,3,2,1650,1,1990,98023
1.18E+06,2,3,1770,2,1957,98155
530000,3,1,1500,2,1927,98126
350000,3,2,1430,1,1948,98133
1.70E+06,4,4,3190,2,1999,98178
389000,3,1,1280,1,1968,98072
799000,4,3,2390,2,1945,98115
1.40E+06,4,3,4040,1,1951,98199
340895,2,1,920,1,1947,98155
780000,4,3,2730,2,1996,98074
171500,3,1,1150,2,1946,98001
470000,3,3,2620,2,1999,98065
914600,4,3,3180,2,1985,98072
354000,4,3,2900,2,2005,98042
470000,5,2,1900,2,1920,98033
715000,3,2,1760,1,1927,98103
265000,2,1,760,1,1950,98108
2.54E+06,4,3,3710,2,1936,98105
640000,3,1,1530,1,1950,98103
290000,4,2,1990,2,1929,98168
480000,5,5,3830,1,1976,98077
535000,3,2,2040,1,1954,98144
907000,3,2,2170,1,1965,98033
459000,3,2,1620,1,1974,98034
1.36E+06,3,3,3600,1,1950,98008
264950,3,2,1470,1,1967,98030
352950,3,1,1760,2,1900,98103
491500,3,2,2230,1,1974,98006
1.23E+06,4,4,3770,2,1989,98007
369500,3,1,1200,1,1952,98155
566000,3,3,2090,2,2004,98052
290000,3,2,1500,1,1968,98055
1.23E+06,3,2,2200,2,1948,98004
180000,3,1,870,1,1969,98042
215000,2,1,1010,1,1944,98133
302000,2,1,1010,1,1944,98133
352500,3,2,1860,1,1986,98198
235867,4,2,1330,1,1942,98056
500000,3,2,1760,2,1978,98074
382000,3,2,1800,2,1995,98019
515000,5,3,1690,2,1930,98117
250000,1,1,660,1,1919,98144
672500,3,2,2400,2,1939,98117
755000,3,2,3020,2,1989,98052
707500,3,1,1500,2,1910,98109
459000,4,2,1560,1,1924,98117
140000,3,1,1090,2,1959,98032
495000,2,1,970,1,1905,98103
757000,3,3,3190,2,2007,98029
765000,3,3,3190,2,2007,98029
359000,4,2,1890,1,1955,98125
440000,3,1,1050,1,1900,98136
400000,4,2,1390,1,1965,98133
652000,3,2,1700,1,1941,98117
260000,3,2,1050,1,1980,98166
1.33E+06,5,3,3340,1,1964,98040
519500,4,2,1540,1,1964,98027
650000,3,1,1710,2,1928,98103
280000,4,2,2100,2,1978,98003
515000,4,2,1730,1,1965,98007
400000,3,2,1500,2,1986,98034
652100,3,3,2380,2,2003,98074
235000,6,3,2180,2,1980,98003
701000,4,2,1840,2,1907,98118
640000,4,3,2341,2,1997,98052
455800,3,3,1690,2,2002,98053
504750,3,3,2490,2,1993,98014
483000,3,3,2440,2,1992,98074
530000,3,1,920,1,1950,98070
250000,2,1,1030,1,1956,98146
229950,5,3,2000,1,1994,98023
884744,4,4,4210,2,2001,98074
514000,3,2,1610,1,1977,98052
532000,3,2,1910,1,1977,98027
423000,4,3,2660,2,2004,98059
420000,2,1,820,1,1922,98126
521000,3,2,1730,1,1988,98011
577000,4,2,2360,2,1979,98033
425000,3,1,970,1,1956,98007
